qid,pos_tag_count
2128,"Counter({'NN': 2, '.': 1, 'NNS': 1, 'IN': 1})"
2130,"Counter({'VB': 2, 'NN': 2, '.': 2, 'JJ': 2, 'IN': 2, 'DT': 2, 'NNS': 2, 'WRB': 1, 'CC': 1, 'VBZ': 1})"
2132,"Counter({'NN': 5, 'DT': 3, 'IN': 2, 'WP': 1, 'JJS': 1, '.': 1, 'VBZ': 1})"
2134,"Counter({'NN': 6, 'DT': 5, 'IN': 3, '.': 3, 'VB': 2, 'WP': 2, 'MD': 1, 'VBP': 1, 'WDT': 1, 'RB': 1, 'VBZ': 1, 'NNS': 1})"
2136,"Counter({'NN': 3, '.': 2, 'VB': 1, 'IN': 1, 'VBP': 1, 'JJ': 1, 'WP': 1, 'NNS': 1})"
2138,"Counter({'NN': 4, 'VB': 2, '.': 2, 'DT': 2, 'MD': 1, 'VBG': 1, 'VBN': 1, 'PRP': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'CD': 1, 'NNS': 1})"
2140,"Counter({'NN': 3, 'IN': 2, 'DT': 2, 'WP': 1, '.': 1, 'JJ': 1, 'VBZ': 1})"
2142,"Counter({'NN': 8, '.': 4, 'VBP': 4, 'JJ': 4, 'NNS': 3, 'PRP$': 2, 'WP': 2, 'RB': 1, 'CC': 1, 'IN': 1, ',': 1, 'VBN': 1, 'VBZ': 1, 'DT': 1, 'CD': 1})"
2144,"Counter({'VB': 4, 'MD': 1, 'WRB': 1, 'CC': 1, '.': 1, 'TO': 1, 'JJ': 1, 'NNS': 1})"
2146,"Counter({'NN': 3, 'DT': 3, 'VB': 1, 'JJS': 1, '.': 1, 'TO': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
2148,"Counter({'NN': 6, 'DT': 6, 'IN': 5, 'MD': 3, 'CC': 3, '(': 3, 'CD': 3, 'VB': 3, ')': 3, 'WRB': 2, 'VBD': 2, ',': 2, 'PRP': 2, 'JJ': 2, ':': 2, 'NNS': 2, 'PRP$': 1, 'RB': 1, '.': 1, 'VBN': 1, 'VBZ': 1})"
2150,"Counter({'NN': 3, 'IN': 3, 'VB': 2, 'MD': 1, 'WRB': 1, 'CC': 1, 'JJS': 1, 'CD': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'PRP': 1, 'DT': 1, ':': 1, 'NNS': 1})"
2152,"Counter({'FW': 2, 'VB': 1, 'NN': 1, 'CC': 1, 'JJR': 1, ',': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, '.': 1, 'NNS': 1})"
2154,"Counter({'JJ': 2, 'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'DT': 1, 'NNS': 1})"
2157,"Counter({'VB': 2, '.': 2, 'IN': 2, 'WRB': 1, 'NN': 1, ',': 1, 'UH': 1, 'NNS': 1})"
2159,"Counter({'JJ': 2, 'NN': 1, '.': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1})"
2161,"Counter({'VB': 1, 'WRB': 1, 'VBD': 1, '.': 1, 'PRP': 1, 'NNS': 1})"
2163,"Counter({'NN': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
2165,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'DT': 2, 'WP': 1, '.': 1, 'VBZ': 1})"
2167,"Counter({'NN': 2, 'WRB': 1, 'POS': 1, 'VBN': 1, ""''"": 1, 'IN': 1, 'VBZ': 1, 'DT': 1, '.': 1, 'NNS': 1})"
2169,"Counter({'NN': 2, 'IN': 2, 'DT': 2, 'VB': 1, 'WRB': 1, ',': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'JJ': 1})"
2171,"Counter({'NN': 2, 'PRP$': 1, 'WP': 1, '.': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1})"
2173,"Counter({'NN': 2, 'JJ': 2, 'VBG': 1, 'CC': 1, '.': 1, 'WP': 1, 'VBZ': 1})"
2175,"Counter({'NN': 3, 'JJ': 2, 'MD': 1, 'VB': 1, 'CC': 1, '.': 1, 'IN': 1})"
2177,"Counter({'VB': 2, 'NNS': 2, '.': 1})"
2179,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, '.': 1, 'VBZ': 1, 'NNS': 1})"
2181,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
2183,"Counter({'.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
2185,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'DT': 1})"
2187,"Counter({'NN': 2, 'NNS': 2, 'VBD': 1, 'CC': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2189,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'CD': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
2191,"Counter({'NN': 4, 'PRP$': 2, '.': 2, 'VBG': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'VBZ': 1, 'CD': 1, 'NNS': 1})"
2193,"Counter({'VB': 3, 'NN': 3, '.': 2, 'WRB': 1, 'VBD': 1, 'WDT': 1, 'PRP': 1, 'IN': 1})"
2195,"Counter({'NN': 6, 'IN': 3, 'CC': 2, 'NNS': 2, 'WP': 1, '.': 1, 'VBP': 1, 'DT': 1})"
2197,"Counter({'VBP': 2, 'VB': 1, 'NN': 1, '.': 1, 'EX': 1, 'JJ': 1, 'WP': 1, 'NNS': 1})"
2199,"Counter({'MD': 1, 'VB': 1, 'NN': 1, '.': 1, 'PRP': 1, 'IN': 1})"
2201,"Counter({'NN': 2, 'DT': 2, '.': 1, 'TO': 1, 'WP': 1, 'VBZ': 1})"
2203,"Counter({'NNS': 4, 'NN': 3, 'IN': 3, 'JJS': 2, 'VBP': 2, 'WDT': 2, 'DT': 2, 'CC': 1, '.': 1})"
2205,"Counter({'VB': 4, 'NN': 3, '.': 2, 'MD': 1, 'PRP$': 1, 'TO': 1, 'PRP': 1, 'RB': 1, 'VBZ': 1, 'DT': 1})"
2207,"Counter({'VBG': 1, 'NN': 1, 'JJ': 1, '.': 1})"
2209,"Counter({'NNS': 2, 'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'IN': 1, 'DT': 1, ':': 1})"
2211,"Counter({'DT': 2, 'VBG': 1, 'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'NNS': 1})"
2213,"Counter({'NNS': 3, '.': 2, 'VBP': 2, 'IN': 1, 'WDT': 1, 'WP': 1})"
2215,"Counter({'NN': 4, 'VB': 2, 'VBN': 2, '.': 2, 'MD': 1, 'WRB': 1, 'VBD': 1, 'TO': 1, 'WP': 1, 'DT': 1, 'PRP$': 1})"
2217,"Counter({'NN': 4, 'DT': 3, 'VB': 1, 'WP': 1, 'JJS': 1, ',': 1, '.': 1, 'CD': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'PRP$': 1, 'NNS': 1})"
2219,"Counter({'NNS': 4, 'NN': 3, 'IN': 3, 'JJS': 2, 'VBP': 2, 'WDT': 2, 'DT': 2, 'CC': 1, '.': 1})"
2221,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, '.': 1, 'DT': 1})"
2222,"Counter({'NN': 1, 'IN': 1, 'JJS': 1, '.': 1, 'PRP': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2224,"Counter({'NN': 3, 'VB': 2, 'MD': 1, 'WRB': 1, '.': 1, 'TO': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
2226,"Counter({'JJ': 1, 'NN': 1, 'VBD': 1, '.': 1, 'TO': 1, 'PRP': 1, 'RB': 1, 'VBZ': 1, 'DT': 1})"
2228,"Counter({'NN': 2, 'NNS': 1, 'VB': 1, 'WRB': 1, '.': 1})"
2230,"Counter({'NN': 4, 'VB': 2, 'RB': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'IN': 1, 'VBG': 1, 'DT': 1})"
2232,"Counter({'NN': 4, 'DT': 3, '.': 2, 'MD': 1, 'VB': 1, 'WRB': 1, 'VBD': 1, ',': 1, 'VBN': 1, 'RB': 1, 'IN': 1, 'VBZ': 1, 'NNP': 1})"
2234,"Counter({'NN': 2, 'IN': 2, 'VB': 1, 'WRB': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'RB': 1, 'VBZ': 1, 'NNS': 1})"
2236,"Counter({'.': 1, 'IN': 1, 'NNS': 1, 'NN': 1, 'VBD': 1})"
2238,"Counter({'NN': 8, 'IN': 7, 'JJ': 3, 'DT': 3, 'VBD': 2, 'JJR': 1, 'CD': 1, 'PRP': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
2240,"Counter({'NN': 3, 'VB': 2, 'WRB': 1, '.': 1, 'PRP': 1, 'IN': 1, 'DT': 1})"
2242,"Counter({'NN': 5, 'IN': 2, 'CC': 1, 'WP': 1, '.': 1, 'VBZ': 1, 'DT': 1})"
2244,"Counter({'NN': 2, 'VBZ': 2, 'DT': 2, 'VBD': 1, 'CC': 1, 'RBS': 1, 'IN': 1, 'JJS': 1, '.': 1, 'JJ': 1, 'WP': 1})"
2246,"Counter({'NN': 4, 'MD': 1, 'VB': 1, 'WRB': 1, 'CC': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
2248,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'DT': 1})"
2250,"Counter({'VB': 3, '.': 2, 'PRP': 2, 'RB': 2, 'IN': 2, 'NN': 1, ',': 1, 'VBP': 1, 'DT': 1, 'NNS': 1})"
2252,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'DT': 1})"
2254,"Counter({'.': 1, 'DT': 1, 'VBD': 1, 'NN': 1, 'WP': 1})"
2256,"Counter({'VB': 2, 'WRB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'PRP': 1})"
2258,"Counter({'NN': 4, 'WRB': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2260,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'NNS': 2, 'VBD': 1, '.': 1, 'WDT': 1})"
2262,"Counter({'NN': 3, 'CC': 1, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2264,"Counter({'NN': 4, 'VB': 2, '.': 2, 'MD': 1, 'WRB': 1, 'RB': 1, 'PRP$': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
2266,"Counter({'VB': 3, 'NN': 3, '.': 2, 'MD': 1, 'WRB': 1, 'CC': 1, 'TO': 1, 'DT': 1})"
2268,"Counter({'JJ': 4, 'NN': 3, 'IN': 2, 'DT': 2, 'CC': 1, '(': 1, 'WP': 1, '.': 1, ')': 1, 'VBZ': 1})"
2270,"Counter({'VBP': 2, 'NNS': 2, 'NN': 1, 'WP': 1, 'JJR': 1, '.': 1, 'JJ': 1, 'IN': 1})"
2272,"Counter({'IN': 2, 'VBG': 1, 'NN': 1, 'WP': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1})"
2274,"Counter({'VB': 2, 'NN': 2, 'JJ': 2, 'DT': 2, 'WP': 1, 'JJS': 1, '.': 1, 'TO': 1, 'IN': 1, 'VBZ': 1})"
2276,"Counter({'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'IN': 1, 'NNS': 1})"
2278,"Counter({'NN': 6, 'IN': 3, 'DT': 3, 'NNS': 3, 'VBN': 2, 'CD': 2, 'VBZ': 2, 'CC': 1, 'WDT': 1, '.': 1})"
2280,"Counter({'NN': 2, 'JJ': 1, 'VBD': 1, 'VBN': 1, '.': 1, 'WDT': 1, 'RB': 1, 'DT': 1})"
2282,"Counter({'NN': 4, 'IN': 2, 'DT': 2, 'WP': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'JJ': 1})"
2284,"Counter({'NN': 2, 'VBZ': 1, 'VBN': 1, '.': 1})"
2286,"Counter({'NNS': 2, 'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'CD': 1, 'JJ': 1, 'IN': 1, 'DT': 1, '.': 1})"
2288,"Counter({'NN': 3, 'IN': 3, 'VB': 1, 'WP': 1, '.': 1, 'TO': 1, 'PRP': 1, 'VBZ': 1, 'DT': 1})"
2290,"Counter({'CC': 4, 'NN': 3, 'CD': 3, 'NNS': 3, 'PRP$': 2, 'VB': 2, '.': 2, 'MD': 1, 'VBG': 1, 'RB': 1, 'WP': 1, 'VBN': 1, 'VBZ': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'WRB': 1, ',': 1})"
2292,"Counter({'VB': 3, 'NNS': 3, 'CC': 2, 'WRB': 1, '.': 1, 'PRP': 1, 'IN': 1, 'DT': 1})"
2294,"Counter({'NN': 6, 'IN': 6, ',': 2, 'PRP': 2, 'VBZ': 2, 'DT': 2, 'NNS': 2, 'VBG': 1, 'PDT': 1, 'CD': 1, 'VBN': 1, 'JJ': 1, '.': 1})"
2296,"Counter({'VB': 1, 'NN': 1, 'IN': 1, 'JJS': 1, 'CD': 1, 'TO': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, '.': 1, 'NNS': 1})"
2298,"Counter({'NN': 1, 'WP': 1, '.': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1})"
2300,"Counter({'JJ': 3, 'NN': 2, 'DT': 2, 'MD': 1, '.': 1, 'WDT': 1, 'IN': 1})"
2302,"Counter({'JJ': 2, 'NN': 2, 'CD': 2, 'MD': 1, 'VB': 1, 'VBG': 1, 'TO': 1, 'RB': 1, 'IN': 1, 'WRB': 1, '.': 1, 'NNS': 1})"
2304,"Counter({'NN': 2, 'VB': 1, 'RB': 1, 'RBS': 1, '.': 1, 'TO': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
2306,"Counter({'VB': 2, 'WRB': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'IN': 1, 'NNS': 1})"
2308,"Counter({'NN': 2, 'JJ': 2, 'JJS': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2310,"Counter({'NNS': 3, 'VBP': 2, 'NN': 1, 'IN': 1, '.': 1, 'WP': 1})"
2312,"Counter({'NN': 3, 'VB': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1, 'JJ': 1})"
2314,"Counter({'IN': 3, 'PRP': 2, 'JJ': 2, 'VB': 1, 'VBG': 1, '.': 1, 'VBP': 1, 'NNS': 1})"
2316,"Counter({'NN': 6, 'JJ': 2, 'VBG': 1, 'CC': 1, '.': 1, 'WDT': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2318,"Counter({'NN': 4, 'WRB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
2320,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'CD': 1, 'TO': 1, 'JJ': 1, 'WP': 1, '.': 1})"
2322,"Counter({'VB': 2, 'MD': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'WP': 1})"
2324,"Counter({'DT': 2, 'NN': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'NNS': 1})"
2326,"Counter({'NN': 4, ',': 2, 'RB': 2, 'IN': 2, 'VB': 1, 'JJ': 1, 'FW': 1, ')': 1, '(': 1, '.': 1, 'NNS': 1})"
2328,"Counter({'IN': 2, 'DT': 2, 'NNS': 2, 'VBG': 1, 'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1})"
2330,"Counter({'.': 4, 'JJ': 4, 'VB': 3, 'NN': 3, 'VBP': 3, 'DT': 3, 'WRB': 2, 'RB': 2, 'PRP': 2, 'IN': 2, 'CC': 1, ',': 1, 'VBN': 1, 'VBG': 1, 'NNS': 1})"
2332,"Counter({'NN': 2, 'VB': 1, 'VBD': 1, '.': 1, 'RB': 1, 'WP': 1})"
2334,"Counter({'VB': 3, 'NN': 3, '.': 2, 'RB': 2, 'DT': 2, 'JJ': 1, 'VBD': 1, 'PRP': 1})"
2336,"Counter({'VB': 2, 'RB': 2, 'VBP': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'CD': 1, 'WDT': 1, 'JJ': 1, 'VBG': 1, '.': 1, 'NNS': 1})"
2338,"Counter({'NN': 5, 'DT': 2, 'JJ': 1, 'IN': 1, 'JJS': 1, '.': 1, 'RB': 1, 'WP': 1, 'VBZ': 1, ':': 1})"
2340,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1})"
2342,"Counter({'DT': 4, 'NN': 2, 'VBZ': 2, 'CC': 1, '.': 1, 'JJ': 1})"
2344,"Counter({'IN': 3, 'JJ': 2, 'NNS': 2, 'VBG': 1, 'NN': 1, 'CC': 1, 'RBS': 1, 'RP': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'VBZ': 1, 'DT': 1, 'CD': 1})"
2346,"Counter({'NN': 5, 'IN': 4, 'JJ': 3, 'DT': 3, 'VB': 1, 'VBG': 1, 'CC': 1, '.': 1, 'TO': 1, 'PRP': 1, 'VBZ': 1, 'NNS': 1})"
2348,"Counter({'NN': 2, ')': 1, '(': 1, 'IN': 1, '.': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
2350,"Counter({'NN': 3, 'WRB': 2, 'VB': 1, 'RB': 1, 'VBD': 1, 'CC': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
2352,"Counter({'NN': 2, 'IN': 2, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
2354,"Counter({'NN': 3, 'VBP': 2, 'IN': 2, 'NNS': 2, 'VBG': 1, 'WP': 1, '.': 1, 'JJ': 1})"
2356,"Counter({'NN': 4, 'PRP$': 2, 'CD': 2, 'IN': 2, 'WP': 1, 'VBN': 1, 'VBP': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
2358,"Counter({'VBZ': 1, '.': 1, 'NN': 1, 'JJ': 1, 'WP': 1})"
2360,"Counter({'NNS': 2, 'VB': 1, 'NN': 1, 'JJS': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
2362,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'RB': 1})"
2364,"Counter({'VBP': 2, 'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2366,"Counter({'VB': 1, 'NN': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2368,"Counter({'NN': 3, 'MD': 1, 'VB': 1, 'WRB': 1, '.': 1, 'VBP': 1, 'DT': 1, ':': 1})"
2370,"Counter({'VB': 2, 'NN': 2, '.': 2, 'MD': 1, 'WRB': 1, 'VBP': 1, 'PRP': 1, 'IN': 1, 'DT': 1, 'CD': 1, 'NNS': 1})"
2372,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, '.': 1, 'TO': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'NNS': 1})"
2374,"Counter({'NNS': 3, 'MD': 2, 'VB': 2, 'NN': 2, 'RB': 2, 'IN': 2, 'WRB': 1, 'JJ': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
2376,"Counter({'JJ': 2, 'VBN': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'RB': 1, 'IN': 1, 'NNS': 1})"
2378,"Counter({'NN': 3, 'IN': 2, 'DT': 2, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'NNS': 1})"
2380,"Counter({'NN': 5, 'IN': 3, 'PRP': 2, 'VB': 1, '.': 1, 'TO': 1, 'VBZ': 1, 'DT': 1})"
2382,"Counter({'NN': 2, 'WP': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'IN': 1, 'DT': 1})"
2384,"Counter({'NN': 6, 'PRP': 4, 'PRP$': 2, 'VBD': 2, ',': 2, '.': 2, 'RB': 2, 'IN': 2, 'DT': 2, 'MD': 1, 'VBG': 1, 'JJ': 1, 'CC': 1, 'VB': 1, 'VBP': 1, 'VBN': 1, 'NNS': 1})"
2386,"Counter({'NN': 2, 'PRP$': 1, 'VB': 1, 'VBN': 1, '.': 1, 'VBZ': 1, 'DT': 1, ':': 1})"
2388,"Counter({'NN': 2, 'IN': 2, '.': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2390,"Counter({'JJ': 3, 'NN': 2, 'WRB': 1, 'CC': 1, 'IN': 1, '.': 1, 'VBP': 1, 'WP': 1, 'DT': 1, 'NNS': 1})"
2392,"Counter({'VB': 2, 'MD': 1, 'RB': 1, 'NN': 1, 'CC': 1, '.': 1, 'JJ': 1, 'DT': 1})"
2394,"Counter({'NN': 4, 'VBZ': 3, '.': 3, 'VB': 2, 'WRB': 2, 'JJ': 2, 'JJR': 2, 'PRP': 2, 'RB': 2, 'DT': 2, 'MD': 1, 'IN': 1, 'VBG': 1, 'VBP': 1, 'WP': 1, 'NNS': 1})"
2396,"Counter({'VBZ': 1, '.': 1, 'VBN': 1, 'WP': 1})"
2398,"Counter({'NN': 3, 'JJ': 2, 'PRP$': 1, 'CC': 1, 'IN': 1, '.': 1, 'VBP': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2400,"Counter({'VB': 3, 'NN': 2, 'WRB': 1, 'CD': 1, 'TO': 1, 'VBP': 1, 'DT': 1, '.': 1})"
2402,"Counter({'NN': 18, ',': 6, 'CD': 4, ':': 2, 'CC': 2, 'IN': 2, 'VBZ': 2, 'RBR': 1, 'JJR': 1, '.': 1, 'WDT': 1})"
2404,"Counter({'NN': 3, 'JJ': 2, 'MD': 1, 'VB': 1, 'WRB': 1, '.': 1, 'IN': 1})"
2406,"Counter({'NN': 3, 'VB': 2, '.': 2, 'JJ': 2, 'MD': 1, 'RP': 1, 'VBD': 1, 'VBN': 1, 'TO': 1, 'UH': 1, 'IN': 1, 'DT': 1, 'PRP': 1})"
2408,"Counter({'VB': 2, 'IN': 2, 'MD': 1, 'NN': 1, 'WP': 1, '.': 1, 'TO': 1, 'JJ': 1, 'NNS': 1})"
2410,"Counter({'NN': 4, 'JJ': 2, 'CC': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2412,"Counter({'NN': 3, 'WRB': 2, 'VBZ': 1, '.': 1, 'NNS': 1})"
2414,"Counter({'NN': 5, 'MD': 1, ':': 1, 'JJS': 1, '.': 1})"
2416,"Counter({'NN': 2, 'JJ': 2, 'IN': 2, 'VB': 1, '.': 1, 'TO': 1, 'DT': 1, 'NNS': 1})"
2418,"Counter({'VB': 3, 'MD': 1, 'JJ': 1, 'NN': 1, '.': 1, 'TO': 1, 'PRP': 1, 'RB': 1, 'DT': 1})"
2420,"Counter({'VBP': 2, 'DT': 2, 'JJS': 1, 'VBN': 1, '.': 1, 'WDT': 1, 'RB': 1, 'IN': 1, 'NNS': 1})"
2422,"Counter({'NN': 3, 'DT': 2, 'VB': 1, 'WRB': 1, 'JJ': 1, 'VBG': 1, '.': 1, 'TO': 1, 'RB': 1, 'IN': 1, 'VBZ': 1})"
2424,"Counter({'VBP': 2, 'IN': 2, 'DT': 2, 'NNS': 2, 'VB': 1, 'WRB': 1, 'NN': 1, 'VBN': 1, '.': 1, 'EX': 1})"
2426,"Counter({'NN': 2, 'VBP': 2, 'WDT': 2, 'RB': 2, 'JJS': 1, 'VBN': 1, '.': 1, 'DT': 1, 'NNS': 1})"
2428,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'WP': 1, 'DT': 1})"
2430,"Counter({'IN': 4, 'NN': 2, 'TO': 2, 'DT': 2, 'NNS': 2, 'VB': 1, 'WP': 1, 'VBN': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1})"
2432,"Counter({'NN': 3, 'VB': 2, 'MD': 1, 'WRB': 1, 'JJ': 1, 'FW': 1, '.': 1, 'TO': 1, 'PRP': 1, 'RB': 1, 'IN': 1})"
2434,"Counter({'NN': 5, 'JJ': 3, 'MD': 1, ',': 1, '.': 1, 'WDT': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2436,"Counter({'JJ': 5, 'RB': 3, 'IN': 3, 'NNS': 3, 'VBP': 2, 'WRB': 1, 'VBD': 1, 'CC': 1, ',': 1, 'RBR': 1, 'PRP': 1, 'DT': 1, '.': 1})"
2438,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'JJ': 1, 'IN': 1})"
2440,"Counter({'VB': 2, 'CD': 2, 'WRB': 1, 'NN': 1, 'PRP': 1, 'JJ': 1, '.': 1, 'NNP': 1})"
2442,"Counter({'VB': 1, 'WRB': 1, 'NN': 1, 'VBD': 1, '.': 1, 'IN': 1, 'NNS': 1})"
2444,"Counter({'NN': 2, 'JJ': 2, 'VB': 1, 'WRB': 1, ',': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'IN': 1})"
2446,"Counter({'NN': 3, 'VB': 2, 'VBP': 2, 'IN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1, 'JJ': 1, 'NNS': 1})"
2448,"Counter({'JJ': 2, 'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2450,"Counter({'VB': 4, 'VBP': 3, 'PRP': 3, 'JJ': 3, 'RB': 2, 'NNS': 2, 'PRP$': 1, 'NN': 1, 'CC': 1, 'WP': 1, 'VBN': 1, 'TO': 1, 'IN': 1, '.': 1})"
2452,"Counter({'NN': 6, 'JJ': 4, 'IN': 3, 'PRP$': 2, 'VBZ': 2, 'DT': 2, 'VBN': 1, '.': 1, 'EX': 1, 'NNS': 1})"
2454,"Counter({'VB': 3, 'NN': 2, 'DT': 2, 'MD': 1, 'WRB': 1, 'VBN': 1, '.': 1, 'TO': 1})"
2456,"Counter({'NN': 4, 'JJ': 2, 'DT': 2, 'IN': 1, 'JJS': 1, '.': 1, 'WP': 1, 'VBZ': 1})"
2458,"Counter({'NN': 3, 'VB': 2, 'IN': 2, 'MD': 1, 'WRB': 1, '.': 1, 'JJ': 1, 'NNS': 1})"
2460,"Counter({'JJ': 3, 'RB': 2, 'NNS': 2, 'VB': 1, 'WRB': 1, 'NN': 1, ',': 1, '.': 1, 'VBP': 1, 'IN': 1, 'DT': 1})"
2462,"Counter({'IN': 3, 'VBP': 2, 'VBG': 2, 'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'JJ': 1, 'NNS': 1})"
2464,"Counter({'NN': 5, 'CC': 1, 'POS': 1, ',': 1, ""''"": 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
2466,"Counter({'NN': 5, ',': 4, 'JJ': 4, 'IN': 3, 'NNS': 2, 'VB': 1, 'VBG': 1, '.': 1, 'TO': 1, 'VBZ': 1})"
